TransactionID,OrderID,TransactionDate,Amount,PaymentMethod,TransactionType,SubscriptionRenewal
5a86927f-890d-4933-832e-893b58a2640a,bf3b295e-6fab-400e-a355-286cc9c564d7,2024-11-16,1003.88,Gift Card,Order Payment,0
1022a0ea-42ce-4fe8-8938-52f86eb4498a,11c661e5-915d-43e9-aa61-9cfa6943dd2a,2024-10-03,3766.52,PayPal,Order Payment,0
7bf225ca-871a-485c-a6a0-e144960477fd,4e0fc14c-1b51-41d4-adb5-d5026c264046,2024-10-18,2204.94,Gift Card,Order Payment,0
a9f23090-834e-4c2b-bfce-271c34a7b648,324230d1-2783-4744-81a5-2c23aba920c4,2024-09-11,2452.04,Gift Card,Order Payment,0
f2e8a5b2-6dcc-466a-a9dd-762d607fc4a1,e3607955-3476-4438-8d11-4198758bd6a5,2025-03-18,414.59,PayPal,Order Payment,0
28dfcbc3-4005-4fe3-b8b5-203d0ccfb0af,e530cad0-45b0-4ad0-80d8-387ed03dcbd2,2025-03-25,7249.6,Amazon Pay,Order Payment,0
26d2e99d-5213-4492-8f70-99fc5661c3ce,bfddae12-e385-44e8-996b-af68f1dd776a,2025-02-11,1305.66,PayPal,Subscription Payment,0
ccad91a9-a592-4fd6-a731-0c0e9629bc19,f5d25fab-65d7-4e6b-9242-3233c5b73cfd,2024-02-02,3185.04,Amazon Pay,Order Payment,0
8f862d8a-f1dd-4228-bd1f-5dc70b827ea4,fe5561d0-b4a9-47da-8fdc-6e8ae61b7497,2024-09-06,5792.95,Credit Card,Order Payment,0
4419ff9f-0f9b-41a6-a189-26b529b509b3,1be2a642-34cd-4c28-8a36-6b30352c2c7e,2024-03-10,2928.04,PayPal,Order Payment,0
7d4ac6b8-55d6-496a-bb7a-de913f9252f5,25320e4f-cec2-4c10-aa29-affc7ff5b00b,2024-07-20,2860.05,Amazon Pay,Subscription Payment,1
c456d760-292e-4137-8eb3-82721de141cf,874e89ac-29d8-47a4-a3e1-5c6fe97e6d9b,2024-09-01,2273.97,Credit Card,Subscription Payment,1
a5b9bb53-6305-4e47-aea1-936f3ba3badb,32f2d6b0-178e-4eb3-8196-9303aa515bd1,2024-01-02,5951.95,Credit Card,Subscription Payment,0
2137999d-9259-464a-96ba-cd0ad23b5ff9,f70a6a87-f411-4e79-b3c8-30d159532691,2025-01-04,2098.05,Amazon Pay,Subscription Payment,1
5a59103f-6f82-4fcf-b55e-d235daa779d3,f5d6921d-faaa-482c-ae75-e38da455d586,2024-07-13,3441.93,Gift Card,Subscription Payment,1
7b338bdf-11dd-4e32-82b1-1c4b02fb28b6,a105a5a1-cebc-4b82-9df9-4cedb011f30d,2024-11-04,4878.12,Gift Card,Order Payment,0
cbc61150-17de-4ea8-bb98-9c3ec089567e,b8fed1a0-3f82-49da-9845-57c82b999a6b,2024-06-05,26.36,Amazon Pay,Order Payment,0
fb358be9-ae74-4337-9d9a-998b6c13a97b,215a4111-6d79-482e-b14d-9c450691c13d,2025-03-16,1806.44,Gift Card,Subscription Payment,0
55304ec0-49a0-4a80-8717-4e3c53798194,fb710a19-a4e0-4f26-b8fc-92fc6966ef50,2024-02-13,1165.74,PayPal,Order Payment,0
280a0874-4700-47ce-a09b-2b7ec4d72543,239c0b18-b6d1-481b-8fd9-5df51b16ee02,2024-03-22,6057.88,Gift Card,Order Payment,0
ddaa8726-d41e-4d93-9e46-3e0bdd836007,929f8d5e-2217-4b8f-856b-07f1b9194306,2024-05-24,1263.32,Amazon Pay,Order Payment,0
26110b81-bfe4-42f5-892c-22c382d3f4ed,fdf6555d-c4d6-4e3d-8c4e-9cf223db6d49,2024-08-23,2100.95,Gift Card,Subscription Payment,1
63eaafa8-68f9-4924-a03c-1545ad8c1e09,112d4f48-cc2c-42d4-92cb-289fdbd0da85,2024-10-24,2579.97,PayPal,Subscription Payment,1
b83617fb-b1ad-4186-b7da-ad9f215a5789,0ed84ce8-3f42-4fad-a1a9-5b51b267b9d9,2024-11-09,2273.97,PayPal,Order Payment,0
6c5dcc65-fde1-43e5-9e39-d18551a54963,a35419f2-ca3c-4d22-a34e-0a6f91778da3,2024-01-12,1305.66,Credit Card,Order Payment,0
aa85cb68-1c3f-4fb2-83d4-58c6885b7058,060e8419-0c7f-48de-8153-e494b823a642,2024-06-02,8339.4,Gift Card,Order Payment,0
7a187d53-9542-4238-8d39-02880abcf273,8fc05b93-0b0f-4845-bd25-ae2eb8f6b9a9,2024-10-01,4819.35,Gift Card,Subscription Payment,0
e698dccb-0cac-4dfe-a142-18eebfd4eca7,aec05911-a7e6-4910-98f6-db863f407f69,2024-03-17,5813.55,Amazon Pay,Order Payment,0
cfbf8f1f-0b51-4430-b1bb-679958620e6a,40f1ee77-8fbb-4d06-a4fe-8edbe7ebee31,2025-02-15,1348.51,PayPal,Order Payment,0
84608aa8-b47d-47ae-baa6-507ce87550ba,b34d4cbd-fc23-4b2e-b8d2-21ac50b4244a,2025-02-04,4914.36,Credit Card,Order Payment,0
e998d68d-5fc9-413e-90cc-f4bc66f00391,87f2fd87-2828-453f-8eda-b0e226fad348,2024-10-28,3157.96,Credit Card,Order Payment,0
1426b449-acdb-4854-9ae4-8e9821da1f65,5535c732-2e94-4afe-8acd-5cf98842b4e6,2024-10-03,30.75,Credit Card,Order Payment,0
000af2a0-7ae7-4467-8114-a14007002a12,bc57a898-a8a3-466f-9f85-c4159f35a39d,2024-10-29,1099.5,Amazon Pay,Subscription Payment,1
ad30feab-c4ec-4474-b5b7-fdc72c0878ee,39c77db7-ce10-40c0-86db-19e241b7149a,2024-11-22,3091.2,PayPal,Subscription Payment,0
a5d0ebd3-a0fe-496d-ab19-ee3cb951142c,daa34f33-5dd0-46a2-877b-26a1e751d68d,2024-04-24,3276.56,Gift Card,Order Payment,0
98663c31-6bd9-4395-9f6b-219e822df91f,a2f77bec-018a-47d4-8833-14a015ee4b0f,2024-07-06,5736.81,Amazon Pay,Order Payment,0
70910c52-175f-4d06-8108-2cd3bf824a82,7f580f84-099f-4aea-93a5-a03325137ef0,2024-09-01,750.01,Gift Card,Order Payment,0
3c006b6e-3f68-40d1-a3b8-8aedc5b420c8,b0044c59-d1dc-46dd-8e74-e5ee9e5dbc83,2024-01-03,428.04,Credit Card,Subscription Payment,1
1d8ddbff-cda4-407e-ae20-a96e1124af5a,7568a51c-5bd8-44d7-9993-5495af3ec34a,2024-02-24,8876.1,Credit Card,Order Payment,0
ade2b15f-ec8c-42e8-87b7-fc361c3c7d49,1ffb326f-c1e3-4b83-9f56-99db33df751d,2024-03-09,4230.72,Credit Card,Order Payment,0
dfea0395-bc1f-4b24-aeba-430ca6d78ae0,8c1c8f9b-47a2-434f-b1ad-b03e772749d0,2025-02-03,3194.18,PayPal,Subscription Payment,0
2907f0fc-f0f2-43e6-aa9b-2aab09303570,be4a5cda-6634-4f47-8418-1ca52c1d0de8,2025-03-27,1313.51,Credit Card,Order Payment,0
facd4ab5-84e9-425c-8dd2-fd4754cdc1c9,5e60cca6-6058-4028-9ed0-a49f31f53acd,2024-06-03,5095.32,Credit Card,Order Payment,0
47a2a70a-e320-40d4-a224-a077726176ca,c63f05d2-8f6e-4882-8a41-fe5c2bc20d0b,2024-07-29,1843.14,Amazon Pay,Subscription Payment,1
fdcf3cf4-949d-4499-a224-17a1750a1aca,52b6f4e8-290f-4693-9fda-d63414a97247,2024-12-03,1437.82,PayPal,Subscription Payment,0
a105deb1-d319-4b54-a55a-10b6c88b997c,20febe40-fc42-4481-a91a-4014852ff0f0,2024-12-13,4335.52,Credit Card,Subscription Payment,0
0ad9dd19-e879-48b7-931a-e81d211b5051,3fab65af-a998-4215-8b8a-9514355ff70b,2025-02-08,415.36,PayPal,Subscription Payment,1
1fc2a748-21e5-4d89-9916-ad0034f71576,1947b74f-aa0f-41bf-a959-45c874c39a79,2024-04-21,1061.28,PayPal,Order Payment,0
e0cce409-dfb5-4285-bb90-fe63cf43fdd7,72eebb23-e13a-4935-8f5c-8c80527750d5,2024-03-26,663.72,Gift Card,Order Payment,0
9d89ae2c-a3bf-4284-a6c7-2e45c39540b7,b3e1179b-08b9-46da-9b16-c155957c7187,2024-12-26,184.62,Gift Card,Order Payment,0
619944e5-8c81-417f-a611-b529fa05be62,f3ee942c-0221-4938-95e1-9ffc708e32f2,2024-06-22,620.18,Amazon Pay,Order Payment,0
88f7ba47-9d35-4a31-96d0-2c3dde145982,84dcdcc4-0b41-4eff-9a72-c3077a6c72be,2024-08-16,1730.65,Amazon Pay,Subscription Payment,0
84b20ad9-97cd-4d7c-8872-c66996cf0150,be089f68-c10b-4650-abd9-f166ab213e9a,2024-04-11,1975.75,Credit Card,Subscription Payment,1
f7a4aa7f-e126-4dd9-8b8a-88f3b2b921bb,b7c61c0a-4c62-4f41-85c8-f2a4337165c0,2024-04-09,1897.74,Credit Card,Order Payment,0
580cb20c-47c3-434c-9e78-a0ae37e5fa85,0498a35e-11e7-4b80-b3b4-460b6f28c03a,2024-08-15,7974.12,Amazon Pay,Subscription Payment,1
34c61ac8-b241-48fa-a6ee-bf495b8c3c92,519e2892-a63e-434c-9d29-024604e3fd21,2024-01-16,1336.65,Gift Card,Order Payment,0
12f5cbcd-2c67-4e13-9104-573c4a75dad1,dfa8c27c-d6fc-4601-a006-d92079ab9479,2024-01-16,5989.15,Amazon Pay,Order Payment,0
f2217ac2-61a1-4bb7-9edf-81b9be7d4b18,6b6313d3-9204-4315-8d74-ccff50e6bdc0,2025-01-17,6300.8,Amazon Pay,Order Payment,0
9675410f-1da4-4521-b49c-c69914c0b66d,881f065a-bbf1-4cc1-b240-835642f21f5b,2024-06-29,2299.1,Amazon Pay,Subscription Payment,0
ff704833-40e7-4175-a3b8-12b5a36110fb,e6982b52-3a45-4bc8-8a92-af9e02c9f985,2025-03-26,9878.75,Amazon Pay,Subscription Payment,1
94241ab9-f51a-4a42-bcff-47d6b9ba7766,da497b69-1b71-42af-a92e-a468edeff32f,2024-03-29,2439.75,Amazon Pay,Order Payment,0
3e93fb15-63a7-40e8-867c-9d6154d235bb,bf1d4a54-0da9-4757-969e-a6c201bb0bea,2024-11-21,2939.92,PayPal,Order Payment,0
a8a6fc18-6f42-4824-9400-a8726d9f8b90,6c3f4e59-0c6b-40d7-a904-712c6945616b,2024-03-24,3123.36,Amazon Pay,Order Payment,0
c626ab8a-529e-4eed-a549-609302807d73,20256376-32ce-4132-9d83-4bebecbddbbf,2025-02-18,89.92,Credit Card,Order Payment,0
52018cb9-4c12-42ea-a73c-c650577c2c5d,9aeb414d-a49d-44ed-9212-d8547e34ec07,2024-09-25,557.66,PayPal,Order Payment,0
98a47612-f82f-4418-b7d2-e56b3242b397,cf8944e6-3e61-4d1f-90fc-8a9df8c3b525,2025-03-05,131.58,Credit Card,Order Payment,0
7bc403c0-95ad-44c7-bd2a-25e8715a962e,9423dea7-48c4-4268-80a6-bb01a9e9a4d8,2024-06-18,92.82,Credit Card,Order Payment,0
10a47fed-1f00-4d6e-9b87-d464f9ee15b3,4b023b87-ef23-41d9-8346-6a1600305358,2024-07-23,4976.96,Gift Card,Subscription Payment,1
3448fe4c-1d06-4c70-ba0b-4210a777fb48,5780266b-6681-4fb7-8036-0a62dda25c3a,2024-08-12,3915.92,Credit Card,Subscription Payment,1
c9542865-b77e-4e2e-a460-eab4a08d5256,536a983c-ce1f-4b67-a1d9-62ee4074fd74,2024-09-10,3542.2,Amazon Pay,Subscription Payment,0
753e1456-7610-4203-add0-f5e11dc89007,2730005c-b041-480b-883c-ace4ca3f4c7d,2024-06-29,1987.76,PayPal,Subscription Payment,1
cd5778d7-2f4b-49ac-be5e-d4b12ac4b836,93178496-4ccb-498f-819d-b51f3513b239,2024-08-16,2013.03,Credit Card,Order Payment,0
8074561c-dc49-44c8-b660-beddb5852a5c,39160305-8c0b-4602-9914-43681ec61ea0,2024-02-27,869.86,PayPal,Subscription Payment,1
60a2f0f7-e78d-4a23-b993-798b01bc134b,3a7e9c15-4066-4afd-87b2-50745fdfbe66,2024-01-05,1873.38,Gift Card,Subscription Payment,1
8a57f277-9f4a-488d-bca9-3b58835205a7,d1c23a66-8221-4e92-8cef-3ea384248e7a,2024-05-12,803.96,Amazon Pay,Order Payment,0
da543bbd-ce23-4ab8-ae63-6e714c6f7f47,9bf8c1ed-85a6-49c9-9021-1317d1ee17ea,2024-09-15,35.1,Amazon Pay,Order Payment,0
0c4291c7-d50e-4f3c-b4bd-80c37c31b1fa,5700684e-93dd-4fdb-ad67-3dc2a15803de,2024-11-19,1858.68,Credit Card,Order Payment,0
6b041014-1b4f-4d79-8013-531091e28349,3f02bb30-b86a-4eea-a7a1-e7ce60d029a1,2024-09-23,8712.15,Gift Card,Order Payment,0
64461c6d-280b-4200-820c-1a7e0bdffaf4,98fb60fc-602a-4fd5-a5da-fd259b9dc5e2,2025-03-08,6669.48,Amazon Pay,Subscription Payment,0
ae84705b-6f03-47a9-8d96-cd9dcc3889e3,341fd36f-0c31-4bb2-b8c4-bac7d498a80f,2024-05-02,3000.04,PayPal,Subscription Payment,0
a1c3bd1f-3adc-458d-90c6-d5d9f92ce752,f8f87ede-0bfa-4368-b765-7a8e3a7eafdd,2024-12-31,6739.4,PayPal,Subscription Payment,0
7f423ad9-347d-46b8-b794-cc98eb0ba52f,1e51c704-872f-4a02-bcb6-33f7598c1f33,2024-06-02,885.55,PayPal,Order Payment,0
5c760fad-9faa-42d7-87c0-035b4d92408e,365fd513-0c7b-4495-a55d-73357de26c49,2024-03-25,3334.74,Gift Card,Order Payment,0
c236e0f2-8c10-49da-bd8f-5cf874a11c94,f276fea1-f1e9-45ef-a861-cb453bc26813,2024-05-04,9091.75,PayPal,Order Payment,0
0fb9f598-8780-4621-b410-056c8014739d,f875483e-0a88-4034-b619-a0f995a639d6,2024-01-18,1113.14,Credit Card,Order Payment,0
29e725e0-6da5-4ed9-9a45-88aae85c5db0,08332d7c-6c57-48a1-927c-62afdd2ab9ff,2024-01-04,1657.5,Gift Card,Order Payment,0
58cf2afa-0982-49e1-b0e7-714c380fc08d,faa09bd6-4517-4fcf-9760-cc9e7b0a9a27,2024-12-03,1331.31,Credit Card,Order Payment,0
1b696ac0-d206-43d7-af2c-58190f38105b,8a34cb4c-a804-4904-9e5c-1bfc079fe874,2025-03-20,20.89,Amazon Pay,Subscription Payment,0
8b13837d-5d7a-4402-9ebe-b19b43fe2e67,3eba082f-0be5-4601-8a10-87c45acc1610,2024-11-03,2325.1,Amazon Pay,Subscription Payment,0
0358bd1f-478e-49be-9f30-306bdb687620,9efebc1c-c31f-408b-9b8f-7f0d0cb303f9,2024-04-10,515.44,Amazon Pay,Order Payment,0
3c1b23f0-febb-4e8d-8f83-5685280323b1,280b1265-34d9-4b68-97f9-7c060aa182b2,2025-01-06,3657.21,PayPal,Order Payment,0
ac87d7b3-4ffb-437d-8951-7da76236b4d3,2902805e-9ecc-42c3-bd72-a42f7f8aa094,2024-10-11,1016.82,Credit Card,Subscription Payment,1
18820673-a956-4b13-9018-d0d87561b9fa,25b5ec4f-a814-417e-a121-64cc386d0dcd,2024-04-20,5101.52,Gift Card,Order Payment,0
d92d51e6-de24-4bd3-841c-9339dde4bf42,3722d1de-c34a-45f3-b831-610b9fce1596,2025-03-17,7965.05,Gift Card,Order Payment,0
03d54c71-4be9-42d2-9256-f12c361d9879,3a2b914f-c666-47fe-a745-6ee82b633334,2024-10-17,717.6,Gift Card,Subscription Payment,0
670f0221-2a47-45de-9fc0-b6ba6b1d5c16,57f085c2-65e0-41c0-abd2-ded04c319896,2024-05-03,2899.04,Credit Card,Subscription Payment,0
e401dae1-3048-4324-a0f9-21c92d4cc1b1,6d3fe697-73e7-48a5-ad28-0a5ee44d8b07,2025-01-09,1387.6,Credit Card,Order Payment,0
ef6707e2-ec05-4429-822d-593e954d995f,1f923dbd-3847-4e4d-9fd8-ecb6d8bb57b6,2024-05-26,1249.64,Amazon Pay,Subscription Payment,0
5f9a13d0-e51e-4342-8c77-67a2cfbda602,3551222c-c5d4-48a7-ac4f-59a8c888911a,2025-02-10,1889.1,PayPal,Order Payment,0
6442a46a-a464-488e-b57f-beb16a186f2b,34266786-1e6e-4d50-ae3d-1bbd37b1869a,2024-10-19,717.6,Gift Card,Subscription Payment,0
a3e53587-c172-4274-99b2-169aecdbdc91,04bebe3a-d4b3-4983-90ba-b4bacf4dcc32,2024-03-07,3652.52,Credit Card,Order Payment,0
825f64be-80d1-4cbd-b76b-bc108cccb977,2cc96bd0-2860-49c3-b175-2c37b31cef0b,2024-07-19,140.4,Gift Card,Order Payment,0
0b5371ed-31eb-48e3-bca0-4df0fde438c2,e325ad9c-c421-4531-9f30-2a1acce1d8ff,2024-02-03,534.66,PayPal,Order Payment,0
65b3249b-8dc8-448e-a831-e7c87df341dc,7006b89d-8dfe-4dcc-879d-d2d5406442ee,2024-06-01,1098.02,Gift Card,Order Payment,0
a62a6e89-666c-4beb-a421-02c93e583c69,b0b7a8b9-e096-44a3-924b-427d297d70d7,2024-02-28,799.7,Amazon Pay,Order Payment,0
fa503d9f-c62e-4087-bad2-b7dd6fba0243,a7450003-c32b-411b-aa84-eeebb1a9e46f,2024-02-26,264.72,PayPal,Order Payment,0
593aa090-1ef3-4ba2-9a66-cd714b008636,e0b0e319-0b2e-48fb-a6fb-bb13a20dab53,2024-05-22,8731.2,Credit Card,Subscription Payment,0
ddeded36-bdb8-4191-9209-979c354b1dc3,c5b06f5b-8eaf-4002-bb0a-f8b27c568042,2024-08-11,284.74,Gift Card,Order Payment,0
3eb26963-cb6b-45b0-a01d-2f3a6a173832,6fd0a186-d8a2-453d-afd2-21362470ee12,2024-03-23,1409.1,Credit Card,Order Payment,0
5a1084d9-a7f5-45c7-af2b-818d8d48a44b,5ea0f35f-c1e2-48c4-a8b7-01ad9b7e060a,2024-03-22,7037.15,Gift Card,Subscription Payment,1
648a574b-4a01-408b-a29f-83fbec563b1f,7ae458c0-c033-40d7-aea4-b3d82ed0bc96,2024-01-06,694.64,Gift Card,Order Payment,0
ba9a2a02-7f4f-472d-8e2e-f8f744a170b1,a0050ada-9542-4185-80bc-763f61a70a52,2025-02-03,1962.24,Amazon Pay,Order Payment,0
0e64e709-8751-4502-a358-925c4b30463f,97fea8ce-403f-42f5-8521-ccce607634a4,2024-05-01,42.32,Amazon Pay,Order Payment,0
0f4fefbc-b144-45e3-8960-db312e454b9b,04a0f070-0ba8-4338-8ea9-e5a182892208,2024-06-29,1098.02,Gift Card,Order Payment,0
473e1466-0cb9-4e25-8378-c28d3971e415,2862b9cb-1193-4fe0-bd28-52d9094db81d,2024-11-24,5226.51,Amazon Pay,Subscription Payment,0
7aa59764-2bae-43c3-83c5-2280420b4be9,402c7d30-1576-4329-8de0-f0c2c0fafd6e,2025-01-14,864.06,Gift Card,Subscription Payment,1
4f1f47f5-d076-4b8e-8576-624d0e4e8275,7d6d87b7-8ab1-4a35-b5d4-405e142a9bc5,2024-06-28,2839.54,Amazon Pay,Subscription Payment,1
050960a3-3791-4155-97a3-c4f578aafb68,eec19455-1b8f-4f78-a13c-5d12562a0161,2024-02-12,5458.08,PayPal,Order Payment,0
6721cea7-7b99-44a8-95e3-70cc294e430d,a7e2e9cc-371c-43e0-8abd-d2484c7c2fa4,2024-09-12,2483.22,Credit Card,Order Payment,0
35bd8ab8-d772-4667-9670-9fddd974a3b0,1f2d69aa-0144-429a-977f-00e42ce8fe1d,2024-03-03,1784.43,Credit Card,Subscription Payment,0
c1a05b8c-18c9-46fc-a77c-70b752fe1593,9b032c77-9efe-4b79-aa59-7bd259b297eb,2024-01-31,3356.12,Amazon Pay,Subscription Payment,1
71debc02-9c38-4ebd-a978-afd051aa168c,7436fef4-d3f7-4f8b-88fa-b1bb61faf96c,2024-07-29,1300.66,Gift Card,Order Payment,0
89684098-b9bd-422b-b8b8-043e276ae2af,295095e2-84ad-4182-904b-9c339228f836,2025-02-21,501.94,Credit Card,Order Payment,0
5751845e-84d0-41fd-8f46-1450fd289e75,9f9dd8f9-95a2-4d73-8093-ab67eeae4dca,2025-01-01,7808.4,PayPal,Order Payment,0
61dbc1be-7738-4c1c-97a7-5cdbbb1245d5,c9bae5ca-889a-4d36-bf52-fdab7d923a23,2024-12-19,6935.8,Credit Card,Order Payment,0
ad4ac4f5-a6b4-4ad9-a043-9b4abdccaa6c,85cd55b9-0bfb-4fa7-8624-fbfb5738b3a6,2024-04-10,1970.34,Credit Card,Order Payment,0
7ac0d4d2-462d-4a6f-8a25-48dd2fc70267,b271558a-8685-495a-8a60-a5d01ab47f2c,2024-10-15,7869.0,PayPal,Order Payment,0
7c01aeb7-4316-4a74-9699-eddb74d455b7,0c2e54c3-5725-4adc-b6cd-d4000f945f9f,2024-11-19,6111.65,Credit Card,Subscription Payment,0
4ca314b2-45fb-4046-ab1f-5f23fbfc4622,0f72104a-8862-4c07-a915-2d6c31371131,2024-10-18,2380.22,Credit Card,Subscription Payment,1
1669a073-1cb1-4dd3-b8f1-8df7f14fef25,4c713270-bcbb-409e-8b1d-4e84c9a9e643,2025-03-20,9927.95,Gift Card,Subscription Payment,0
5c021c08-4c82-4c92-a63f-c3c427ce11e2,f21483bf-c5bb-4b4f-bd27-e210045d1f48,2024-02-06,3724.14,Gift Card,Order Payment,0
c8b36385-b42d-4da8-bcfb-3d69e99b31bf,05e27ed4-f592-423e-b2e3-c61b1ba665f2,2024-02-04,1228.5,PayPal,Order Payment,0
97db6d3c-d796-42d2-956a-ecbda1cb1d88,7238fb85-6ef6-4279-b3c5-34548f3cc2a7,2025-01-11,5197.4,Amazon Pay,Order Payment,0
ae539a19-b521-4a15-823e-566f71d12570,e398db41-804c-407a-81b3-42c8b9bc83e8,2024-01-24,1094.67,Amazon Pay,Order Payment,0
f847242e-908b-4834-bc2e-c2d24891cfca,b18a967f-5ba7-4dbb-94c4-69687c626807,2024-04-24,1613.82,Gift Card,Order Payment,0
6a0f7ab9-38e4-4ff5-96af-f31dca9a47b1,fbacd9a6-83bb-47dd-80ba-97a356725975,2025-03-04,530.64,Amazon Pay,Order Payment,0
2212e411-886b-4342-802c-2c4fe7b4ea56,62f0c450-9842-42fe-a660-cd6412789491,2024-09-19,1916.04,PayPal,Order Payment,0
c47fdaf9-d750-48d0-a6db-063798914acd,7d452f61-cfb5-417f-9b94-f4e09cc3e876,2024-10-21,1355.76,PayPal,Order Payment,0
526e6ef1-0641-47b9-9e81-bc36a690f419,d93fe88d-bc62-4284-a245-93462cafef88,2025-01-30,1929.02,Gift Card,Subscription Payment,0
214ad432-de97-4c6f-b4b5-32956f1a123d,632acb9a-c478-43fc-9809-87af4fdbe62d,2024-08-01,1316.64,Amazon Pay,Order Payment,0
69ff2e85-7e24-45fa-9bfd-5138421f34f2,508fcc71-f2c4-4ffa-a4f1-1566406c5058,2024-03-30,1117.7,PayPal,Order Payment,0
df371046-7939-4f3d-b8cd-6a4cf6e232d9,569a673c-8a31-4138-8392-3b653d25f6cb,2024-07-23,429.32,Credit Card,Subscription Payment,0
b4716dca-f4f2-4f4e-9b3c-a6ed64fd44cb,71f6b1c6-c2e9-4bae-b3d1-e4ffc83f4fa8,2024-02-03,727.65,Gift Card,Subscription Payment,0
b10399ca-0b66-44a0-be0b-b10b76fc928b,93831a77-108b-4ebf-8a23-aba8d7455895,2024-07-17,1967.25,Gift Card,Order Payment,0
e1e61ded-e691-4bd9-a4cf-9b13bcc5ee3e,be97c506-03a0-4357-9515-b51c4cadb058,2024-11-23,797.58,PayPal,Order Payment,0
04e153e1-1819-4d0a-8bc7-e570553a10f1,3655f0b7-b2f3-4234-8a77-1d5b0e9acb78,2024-04-05,170.95,Credit Card,Order Payment,0
4a8f3e09-75e9-4bf0-b397-61b4cbdc3b9d,25f2e9f1-a7ee-4fb0-9e9d-373f53b52fad,2024-02-10,711.63,Amazon Pay,Subscription Payment,1
c8392845-1dea-46da-b9ce-d4fc8bfede50,be095870-20d7-4dcf-b2ba-f4f996b74ce9,2025-02-26,1835.28,Credit Card,Order Payment,0
49cd897e-5125-4a62-bf6e-138db078c199,a5741976-37fd-495c-af07-eccad869e70b,2024-07-17,1366.24,PayPal,Order Payment,0
35decf1e-15a9-4adb-89e6-7007eb7f7325,dcb2e8a0-5977-4df7-9acc-7805f1053295,2024-11-05,2293.64,PayPal,Subscription Payment,1
b5aa1bc1-7acb-4790-a9c7-3ab2473a2028,a8a85150-2bb5-48a3-8ec0-deaab91bf0b7,2024-02-10,3061.82,PayPal,Order Payment,0
09036cf6-1ff8-4590-9390-208121769f9e,5b2623bd-210f-4954-87fd-af7ba3202bda,2024-01-27,4854.51,Amazon Pay,Order Payment,0
a7142be5-26f0-4b31-b575-952f4ca41d8f,0314bfe2-9f14-457a-ba8f-2986167ce17e,2024-02-06,4473.9,Credit Card,Order Payment,0
59842ba2-bae9-426a-aaa3-c06e9957b05d,425c99f2-894c-404d-a6aa-12076f100f3e,2024-03-08,4214.25,PayPal,Order Payment,0
9b48c41c-a5c6-47f4-8ce4-209f12b17d0b,62cca914-f264-4716-8ee6-aded86efd838,2024-01-05,1240.53,Amazon Pay,Order Payment,0
0a681035-6b16-40fe-a2d3-27dc4d5d8f48,159ca0f1-c9f1-4fc6-9689-67d1c3da2ae7,2024-08-29,5399.05,Gift Card,Subscription Payment,0
c3460429-be44-4d2f-aefe-325da10c8970,9514ae58-3676-42ad-990d-ef8b07bab12b,2024-09-02,2937.55,Amazon Pay,Order Payment,0
306fa27f-5ad4-4eb4-b326-f3790e6bbc4d,e96a31c6-17f7-4b7b-ac14-3f571faf21bf,2024-09-25,6856.8,Gift Card,Order Payment,0
42d1089b-1857-4a57-9a0e-473b62886cb1,1fe8c485-271c-4e37-83fc-1f83fd607cc5,2024-12-18,3655.8,PayPal,Order Payment,0
4c8689f1-e0d5-4320-91a6-6848170d3d05,da56eb7a-bc53-4f26-a943-e6f4b190cf11,2024-09-23,3407.19,Amazon Pay,Order Payment,0
06c398bb-bcf9-4aad-bc89-bfe739edef0f,5f1330ac-3172-4cee-a32f-1f09398598ed,2024-11-25,2653.2,PayPal,Order Payment,0
970d642a-2c4c-44b2-beea-d301224bb521,a51a93ab-9d71-48ea-98d1-1e826807ff45,2025-01-19,2290.8,Credit Card,Order Payment,0
a501dd4a-b8a4-4697-bb5b-b200eb45e523,71b901ea-2a12-4456-897b-9c66aacf0254,2024-01-17,817.62,Credit Card,Subscription Payment,0
3e117843-02fc-4552-8250-6f10d031df81,c70402b7-d6f4-4b18-97ff-e2a3005c39c4,2024-04-23,2759.85,Credit Card,Subscription Payment,1
11b6d1d2-a9d0-4de7-9713-c6bbc4577aed,7ac0e620-ef74-4364-9f56-c717afdf44c2,2024-07-07,254.96,PayPal,Order Payment,0
5819282e-5cd0-476f-8996-3056a3590be6,b258fdfc-4daf-4a3e-ad2e-bdda213841f2,2024-06-04,1546.32,Credit Card,Order Payment,0
c3740ff1-e3dd-42a9-9c01-0cba1df5f6d4,538d89fd-be16-4ef1-8832-bc4d34c19a6b,2024-05-15,80.4,Credit Card,Order Payment,0
b31b7b9d-68ab-4854-802b-da27d0852536,c18c64cc-6075-4eb2-adbd-156ff2812e25,2024-05-04,9111.05,PayPal,Order Payment,0
7323adcd-2c09-4a66-a31c-785fea2ccda3,6b3d77fc-a9df-4e2e-81fe-8fd8430198dc,2024-07-10,536.96,Credit Card,Subscription Payment,0
76abb37a-bd7d-4b7d-88f5-35afc780e3f0,f460042b-9dc9-48e6-b94c-d97b15d5cd3f,2025-03-02,1537.08,PayPal,Order Payment,0
66037aee-f6b5-4fa7-a118-fc033987315c,46c6e465-4646-4d4f-a6fc-b7d1a1fd9eb5,2025-02-22,3904.68,Credit Card,Order Payment,0
